"STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","AFFGEOID","GEOID","NAME","LSAD","ALAND","AWATER","�..OBJECTID_1","OBJECTID","STATEFP.1","COUNTYFP.1","TRACTCE.1","BLKGRPCE.1","GEOID.1","NAMELSAD","MTFCC","FUNCSTAT","ALAND.1","AWATER.1","INTPTLAT","INTPTLON","GEOID_1","County","State","ELIGFY19","TotPovUniv","Num18BG","Pct18BG","TotPovUn_1","Num12BG","Pct12BG","GEOIDTRACT","TotPovUn_2","Num18CT","Pct18CT","TotPovUn_3","Num12CT","Pct12CT","BLGELIGFY1","TRACTELIGF","STFIPS","CTYFIPS","CTFIPS","BGFIPS","Shape_Leng","Shape__Area","Shape__Length","GEOID.2","ID18","Tot18","ID12","Tot12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12"
"35","009","000100","2","1500000US350090001002","350090001002","2","BG","901969","0",127334,127334,35,9,100,2,350090001002,"Block Group 2","G5030","S",901968,0,34.4047484,-103.2358846,350090001002," Curry County"," New Mexico","Yes",595,570,95.8,385,360,93.5,35009000100,1885,1620,85.9,1310,1155,88.2,"Yes","Yes",35,9,100,2,0.0382424520212,8.84339704043668e-05,0.0382424537526185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","006","941500","1","1500000US350069415001","350069415001","1","BG","2178352162","110204",127020,127020,35,6,941500,1,350069415001,"Block Group 1","G5030","S",2178325431,110204,34.7764651,-107.5645618,350069415001," Cibola County"," New Mexico","Yes",90,65,72.2,70,40,57.1,35006941500,855,625,73.1,540,400,74.1,"Yes","Yes",35,6,941500,1,2.73994608086,0.214522378767697,2.73994608564415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","029","000400","2","1500000US350290004002","350290004002","2","BG","1358096974","14214",126252,126252,35,29,400,2,350290004002,"Block Group 2","G5030","S",1358096973,14214,32.0048084,-107.4303867,350290004002," Luna County"," New Mexico","Yes",325,110,33.8,275,100,36.4,35029000400,1300,650,50,975,485,49.7,"No","Yes",35,29,400,2,1.85701280233,0.129567212375605,1.85701280268493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","029","000400","3","1500000US350290004003","350290004003","3","BG","525426249","0",126254,126254,35,29,400,3,350290004003,"Block Group 3","G5030","S",525434567,0,32.1930462,-107.5031083,350290004003," Luna County"," New Mexico","Yes",325,115,35.4,290,115,39.7,35029000400,1300,650,50,975,485,49.7,"No","Yes",35,29,400,3,1.64598765331,0.0502501820667476,1.64598765255249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000110","1","1500000US350010001101","350010001101","1","BG","495077","0",127641,127641,35,1,110,1,350010001101,"Block Group 1","G5030","S",495085,0,35.1193818,-106.5192927,350010001101," Bernalillo County"," New Mexico","Yes",455,190,41.8,240,155,64.6,35001000110,850,385,45.3,505,285,56.4,"Yes","Yes",35,1,110,1,0.0310214585801,4.89550373004022e-05,0.0310214589231472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","061","970101","1","1500000US350619701011","350619701011","1","BG","8722540","25285",126541,126541,35,61,970101,1,350619701011,"Block Group 1","G5030","S",8722540,25285,34.8077597,-106.6252974,350619701011," Valencia County"," New Mexico","Yes",565,465,82.3,290,270,93.1,35061970101,1680,1235,73.5,1145,915,79.9,"Yes","Yes",35,61,970101,1,0.166392089656,0.000861747531871515,0.166392090686672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","061","970303","3","1500000US350619703033","350619703033","3","BG","12317700","1910",127678,127678,35,61,970303,3,350619703033,"Block Group 3","G5030","S",12317720,1910,34.7459242,-106.715238,350619703033," Valencia County"," New Mexico","No",325,85,26.2,190,60,31.6,35061970303,1235,585,47.4,765,350,45.8,"No","No",35,61,970303,3,0.17245691414,0.0012127821564718,0.172456912367074,"350619703033",85,325,60,190,"350619703012",675,675,465,465,"350619703021",70,250,35,145,830,1250,66.4,560,800,70
"35","001","000118","2","1500000US350010001182","350010001182","2","BG","657198","0",126418,126418,35,1,118,2,350010001182,"Block Group 2","G5030","S",657195,0,35.1270759,-106.5641887,350010001182," Bernalillo County"," New Mexico","Yes",50,0,0,30,0,0,35001000118,435,280,64.4,315,225,71.4,"No","Yes",35,1,118,2,0.0331823646067,6.49909450203268e-05,0.0331823638389895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","001300","2","1500000US350010013002","350010013002","2","BG","366042","0",126624,126624,35,1,1300,2,350010013002,"Block Group 2","G5030","S",366042,0,35.0631422,-106.6417087,350010013002," Bernalillo County"," New Mexico","Yes",160,125,78.1,65,45,69.2,35001001300,1180,960,81.4,645,540,83.7,"Yes","Yes",35,1,1300,2,0.0330157392269,3.61703494036192e-05,0.0330157389959214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","001102","2","1500000US350010011022","350010011022","2","BG","661512","5225",126619,126619,35,1,1102,2,350010011022,"Block Group 2","G5030","S",661515,5225,35.0622867,-106.6108998,350010011022," Bernalillo County"," New Mexico","Yes",125,4,3.2,75,0,0,35001001102,840,570,67.9,645,450,69.8,"No","Yes",35,1,1102,2,0.0428989907534,6.58858141378005e-05,0.0428989890902408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000127","1","1500000US350010001271","350010001271","1","BG","368820","0",126718,126718,35,1,127,1,350010001271,"Block Group 1","G5030","S",368820,0,35.0974973,-106.5176734,350010001271," Bernalillo County"," New Mexico","No",105,25,23.8,65,15,23.1,35001000127,560,165,29.5,415,145,34.9,"No","No",35,1,127,1,0.0253987573455,3.64601705769019e-05,0.0253987566711997,"350010001271",25,105,15,65,"350010001153",135,180,135,160,"350010001283",130,280,95,170,290,565,51.3274336283186,245,395,62.0253164556962
"35","001","000115","2","1500000US350010001152","350010001152","2","BG","313394","0",126413,126413,35,1,115,2,350010001152,"Block Group 2","G5030","S",313394,0,35.1034459,-106.5285614,350010001152," Bernalillo County"," New Mexico","Yes",175,95,54.3,105,75,71.4,35001000115,670,475,70.9,515,425,82.5,"Yes","Yes",35,1,115,2,0.0255407935796,3.09829822526808e-05,0.0255407952183941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000711","2","1500000US350010007112","350010007112","2","BG","514303","0",126683,126683,35,1,711,2,350010007112,"Block Group 2","G5030","S",514303,0,35.0770434,-106.4909196,350010007112," Bernalillo County"," New Mexico","Yes",190,60,31.6,115,55,47.8,35001000711,1175,590,50.2,705,400,56.7,"No","Yes",35,1,711,2,0.0375520920001,5.08297089254484e-05,0.0375520933956473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","002300","2","1500000US350010023002","350010023002","2","BG","1352089","0",126654,126654,35,1,2300,2,350010023002,"Block Group 2","G5030","S",1352093,0,35.0701212,-106.6908019,350010023002," Bernalillo County"," New Mexico","Yes",155,70,45.2,110,35,31.8,35001002300,2680,1990,74.3,1620,1285,79.3,"No","Yes",35,1,2300,2,0.0600079815126,0.000133618226755061,0.060007979722531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","001200","4","1500000US350010012004","350010012004","4","BG","5358950","10391",126623,126623,35,1,1200,4,350010012004,"Block Group 4","G5030","S",5355781,10391,35.0549016,-106.6330768,350010012004," Bernalillo County"," New Mexico","Yes",745,505,67.8,545,360,66.1,35001001200,1485,1020,68.7,1030,790,76.7,"Yes","Yes",35,1,1200,4,0.138297696241,0.000530205664063033,0.138297696699181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003726","1","1500000US350010037261","350010037261","1","BG","1089129","8422",126459,126459,35,1,3726,1,350010037261,"Block Group 1","G5030","S",1089131,8422,35.1555874,-106.5182181,350010037261," Bernalillo County"," New Mexico","No",155,25,16.1,110,25,22.7,35001003726,545,45,8.3,415,25,6,"No","No",35,1,3726,1,0.0564315433225,0.000108576694174189,0.0564315432744791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000713","4","1500000US350010007134","350010007134","4","BG","805795","40330",126514,126514,35,1,713,4,350010007134,"Block Group 4","G5030","S",802508,40891,35.062253,-106.5044233,350010007134," Bernalillo County"," New Mexico","Yes",815,710,87.1,670,565,84.3,35001000713,1680,1415,84.2,1410,1160,82.3,"Yes","Yes",35,1,713,4,0.0546245181122,8.33398623854009e-05,0.0546245185820363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003805","2","1500000US350010038052","350010038052","2","BG","36267464","162428",126735,126735,35,1,3805,2,350010038052,"Block Group 2","G5030","S",36344456,162429,35.0865274,-106.4596967,350010038052," Bernalillo County"," New Mexico","Yes",220,130,59.1,150,85,56.7,35001003805,480,165,34.4,320,85,26.6,"Yes","No",35,1,3805,2,0.279912404561,0.00360889237776973,0.279912405673879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000208","1","1500000US350010002081","350010002081","1","BG","448502","0",126451,126451,35,1,208,1,350010002081,"Block Group 1","G5030","S",448502,0,35.1128881,-106.6011312,350010002081," Bernalillo County"," New Mexico","Yes",230,175,76.1,170,140,82.4,35001000208,520,280,53.8,350,190,54.3,"Yes","Yes",35,1,208,1,0.0266761294742,4.43453388925263e-05,0.0266761298161897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","004502","3","1500000US350010045023","350010045023","3","BG","1038964","4014",127667,127667,35,1,4502,3,350010045023,"Block Group 3","G5030","S",1038961,4014,35.050644,-106.6815718,350010045023," Bernalillo County"," New Mexico","Yes",190,110,57.9,105,65,61.9,35001004502,900,495,55,615,385,62.6,"Yes","Yes",35,1,4502,3,0.045155268393,0.000103043112858359,0.0451552676984632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000801","1","1500000US350010008011","350010008011","1","BG","3699422","43051",127657,127657,35,1,801,1,350010008011,"Block Group 1","G5030","S",3721868,43051,35.0603069,-106.549625,350010008011," Bernalillo County"," New Mexico","No",1150,370,32.2,1000,355,35.5,35001000801,1150,370,32.2,1000,355,35.5,"No","No",35,1,801,1,0.116811075694,0.000372018809230212,0.116811075315104,"350010008011",370,1150,355,1000,"350010009017",285,315,145,145,"350010007083",275,405,265,375,930,1870,49.7326203208556,765,1520,50.328947368421
"35","001","004603","2","1500000US350010046032","350010046032","2","BG","2507298","0",127671,127671,35,1,4603,2,350010046032,"Block Group 2","G5030","S",2440158,0,35.0157733,-106.7082813,350010046032," Bernalillo County"," New Mexico","No",205,0,0,160,0,0,35001004603,840,275,32.7,515,175,34,"No","No",35,1,4603,2,0.0898622552379,0.000240992355656999,0.0898622546544621,"350010046032",0,205,0,160,"350010046043",640,880,305,405,"350010044022",460,705,325,455,1100,1790,61.4525139664804,630,1020,61.7647058823529
"35","001","000901","1","1500000US350010009011","350010009011","1","BG","165509","0",127649,127649,35,1,901,1,350010009011,"Block Group 1","G5030","S",165503,0,35.070911,-106.552674,350010009011," Bernalillo County"," New Mexico","Yes",235,235,100,130,130,100,35001000901,1995,1815,91,1460,1315,90.1,"Yes","Yes",35,1,901,1,0.0163161652153,1.63557540417969e-05,0.0163161649665108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003400","2","1500000US350010034002","350010034002","2","BG","4005776","50211",126724,126724,35,1,3400,2,350010034002,"Block Group 2","G5030","S",3932377,50211,35.1172784,-106.6144936,350010034002," Bernalillo County"," New Mexico","Yes",650,645,99.2,520,520,100,35001003400,1340,1220,91,1005,895,89.1,"Yes","Yes",35,1,3400,2,0.0986757181176,0.000393793266766806,0.0986757155210343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","003733","1","1500000US350010037331","350010037331","1","BG","2244364","13995",126483,126483,35,1,3733,1,350010037331,"Block Group 1","G5030","S",2244364,13995,35.1386183,-106.5952892,350010037331," Bernalillo County"," New Mexico","Yes",1195,980,82,1020,840,82.4,35001003733,1195,980,82,1020,840,82.4,"Yes","Yes",35,1,3733,1,0.0776361630745,0.000223360346808477,0.0776361625285393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000128","4","1500000US350010001284","350010001284","4","BG","267428","0",126440,126440,35,1,128,4,350010001284,"Block Group 4","G5030","S",267428,0,35.0887771,-106.5226012,350010001284," Bernalillo County"," New Mexico","Yes",265,220,83,180,145,80.6,35001000128,895,560,62.6,545,400,73.4,"Yes","Yes",35,1,128,4,0.0252935083421,2.64341549609526e-05,0.0252935074484268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","000300","3","1500000US350390003003","350390003003","3","BG","134093757","160028",127368,127368,35,39,300,3,350390003003,"Block Group 3","G5030","S",134093752,160027,36.0522266,-106.1888265,350390003003," Rio Arriba County"," New Mexico","Yes",405,325,80.2,330,265,80.3,35039000300,1880,775,41.2,1555,625,40.2,"Yes","No",35,39,300,3,0.840108515724,0.0134264159453323,0.840108510047261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","005","000400","1","1500000US350050004001","350050004001","1","BG","5904763","87149",127605,127605,35,5,400,1,350050004001,"Block Group 1","G5030","S",5904763,87150,33.419749,-104.4973231,350050004001," Chaves County"," New Mexico","Yes",150,75,50,120,45,37.5,35005000400,1250,760,60.8,920,510,55.4,"Yes","Yes",35,5,400,1,0.137490068739,0.000580848226945818,0.137490066274176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","005","000600","4","1500000US350050006004","350050006004","4","BG","1383704","0",127616,127616,35,5,600,4,350050006004,"Block Group 4","G5030","S",1383698,0,33.3745305,-104.5118503,350050006004," Chaves County"," New Mexico","Yes",430,365,84.9,355,285,80.3,35005000600,1420,1155,81.3,905,725,80.1,"Yes","Yes",35,5,600,4,0.046288849158,0.000134066375267139,0.0462888494378581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","005","001200","1","1500000US350050012001","350050012001","1","BG","53855857","117152",127608,127608,35,5,1200,1,350050012001,"Block Group 1","G5030","S",53832426,140268,33.3433157,-104.4442412,350050012001," Chaves County"," New Mexico","Yes",180,50,27.8,100,45,45,35005001200,275,110,40,135,80,59.3,"No","Yes",35,5,1200,1,0.368166165117,0.00522756479381314,0.36816616388534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","010500","1","1500000US350490105001","350490105001","1","BG","31304137","166239",127490,127490,35,49,10500,1,350490105001,"Block Group 1","G5030","S",31299473,166239,35.7085201,-105.8538831,350490105001," Santa Fe County"," New Mexico","Yes",105,35,33.3,85,30,35.3,35049010500,210,90,42.9,150,85,56.7,"No","Yes",35,49,10500,1,0.298175600553,0.0031337730465566,0.298175599261574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","001103","2","1500000US350490011032","350490011032","2","BG","1581366","0",127393,127393,35,49,1103,2,350490011032,"Block Group 2","G5030","S",1581365,0,35.6562037,-105.9753882,350490011032," Santa Fe County"," New Mexico","Yes",95,25,26.3,50,25,50,35049001103,280,140,50,210,140,66.7,"Yes","Yes",35,49,1103,2,0.0554507630987,0.000157394487587226,0.0554507626708024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","940900","2","1500000US350499409002","350499409002","2","BG","2027574","3620",127088,127088,35,49,940900,2,350499409002,"Block Group 2","G5030","S",2027574,3620,35.9971284,-106.0592944,350499409002," Santa Fe County"," New Mexico","Yes",370,245,66.2,255,185,72.5,35049940900,740,475,64.2,495,345,69.7,"Yes","Yes",35,49,940900,2,0.0765806178463,0.000203018717456871,0.076580617856916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","940300","1","1500000US350499403001","350499403001","1","BG","122256433","541909",127489,127489,35,49,940300,1,350499403001,"Block Group 1","G5030","S",122260104,541909,35.8856219,-106.1824379,350499403001," Santa Fe County"," New Mexico","Yes",170,90,52.9,100,55,55,35049940300,450,215,47.8,285,145,50.9,"Yes","Yes",35,49,940300,1,0.523033682858,0.0122571859915297,0.523033682162215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","049","010800","1","1500000US350490108001","350490108001","1","BG","175344551","174413",127494,127494,35,49,10800,1,350490108001,"Block Group 1","G5030","S",175401897,174413,35.6345516,-105.7610598,350490108001," Santa Fe County"," New Mexico","No",170,10,5.9,85,10,11.8,35049010800,475,150,31.6,345,130,37.7,"No","No",35,49,10800,1,0.661120818624,0.0174718925277375,0.661120818419939,"350490108001",10,170,10,85,"350479576002",75,230,75,75,"350490103091",70,130,35,60,155,530,29.2452830188679,120,220,54.5454545454545
"35","001","003002","2","1500000US350010030022","350010030022","2","BG","1141658","0",126693,126693,35,1,3002,2,350010030022,"Block Group 2","G5030","S",1141667,0,35.1099129,-106.6781269,350010030022," Bernalillo County"," New Mexico","No",315,125,39.7,200,80,40,35001003002,695,220,31.7,445,150,33.7,"No","No",35,1,3002,2,0.0428480024222,0.000112877574565573,0.0428480035758463,"350010030022",125,315,80,200,"350010025002",455,575,350,470,"350010025001",110,175,100,150,690,1065,64.7887323943662,530,820,64.6341463414634
"35","027","960600","4","1500000US350279606004","350279606004","4","BG","34820436","0",127106,127106,35,27,960600,4,350279606004,"Block Group 4","G5030","S",34820437,0,33.3660326,-105.6985374,350279606004," Lincoln County"," New Mexico","No",405,100,24.7,300,85,28.3,35027960600,1110,470,42.3,915,370,40.4,"No","No",35,27,960600,4,0.247324445621,0.00337342700709087,0.24732444621182,"350279606004",100,405,85,300,"350279604002",120,295,120,230,"350359400001",535,655,340,420,755,1355,55.719557195572,545,950,57.3684210526316
"35","001","000708","1","1500000US350010007081","350010007081","1","BG","773967","0",127041,127041,35,1,708,1,350010007081,"Block Group 1","G5030","S",773967,0,35.0714616,-106.507447,350010007081," Bernalillo County"," New Mexico","Yes",270,260,96.3,270,260,96.3,35001000708,1605,1005,62.6,1315,790,60.1,"Yes","Yes",35,1,708,1,0.051335223403,7.64873643674946e-05,0.0513352211182846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","000800","2","1500000US350250008002","350250008002","2","BG","680788654","36412",127184,127184,35,25,800,2,350250008002,"Block Group 2","G5030","S",680788634,36412,32.4693949,-103.2167668,350250008002," Lea County"," New Mexico","Yes",230,80,34.8,150,75,50,35025000800,1025,505,49.3,705,395,56,"Yes","Yes",35,25,800,2,1.55746464913,0.0652981930275018,1.55746464881007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","000400","1","1500000US350250004001","350250004001","1","BG","3407912","482",127203,127203,35,25,400,1,350250004001,"Block Group 1","G5030","S",3407914,482,32.7005126,-103.1015994,350250004001," Lea County"," New Mexico","Yes",680,445,65.4,655,430,65.6,35025000400,1210,805,66.5,990,655,66.2,"Yes","Yes",35,25,400,1,0.0765370357269,0.000327782840940927,0.0765370363682916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","000600","7","1500000US350250006007","350250006007","7","BG","11304172","18008",126785,126785,35,25,600,7,350250006007,"Block Group 7","G5030","S",11305988,18008,32.729088,-103.1608281,350250006007," Lea County"," New Mexico","Yes",530,295,55.7,235,95,40.4,35025000600,2445,1020,41.7,1605,540,33.6,"Yes","No",35,25,600,7,0.153524767633,0.00108929721659479,0.153524766948398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","025","001100","1","1500000US350250011001","350250011001","1","BG","3013062430","3186257",127188,127188,35,25,1100,1,350250011001,"Block Group 1","G5030","S",3013244580,3186257,33.3708664,-103.4087208,350250011001," Lea County"," New Mexico","Yes",140,90,64.3,105,80,76.2,35025001100,1405,515,36.7,885,370,41.8,"Yes","No",35,25,1100,1,2.40788017347,0.292199795789202,2.40788017486215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000112","1","1500000US350010001121","350010001121","1","BG","553456","0",126398,126398,35,1,112,1,350010001121,"Block Group 1","G5030","S",553456,0,35.1123426,-106.4932403,350010001121," Bernalillo County"," New Mexico","No",140,25,17.9,80,25,31.3,35001000112,315,110,34.9,205,75,36.6,"No","No",35,1,112,1,0.0299962666981,5.47222600744135e-05,0.0299962671162691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942900","5","1500000US350459429005","350459429005","5","BG","363527374","634058",126358,126358,35,45,942900,5,350459429005,"Block Group 5","G5030","S",363527374,634058,36.2211659,-108.912493,350459429005," San Juan County"," New Mexico","Yes",275,210,76.4,205,155,75.6,35045942900,1205,955,79.3,815,655,80.4,"Yes","Yes",35,45,942900,5,1.23573397207,0.0365035489467118,1.23573397576241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942900","2","1500000US350459429002","350459429002","2","BG","507213081","36782",127257,127257,35,45,942900,2,350459429002,"Block Group 2","G5030","S",507213081,36782,36.5040377,-108.7190539,350459429002," San Juan County"," New Mexico","Yes",205,145,70.7,155,120,77.4,35045942900,1205,955,79.3,815,655,80.4,"Yes","Yes",35,45,942900,2,1.04271297382,0.0510260669757372,1.04271296394129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000201","1","1500000US350130002011","350130002011","1","BG","1487643","0",126251,126251,35,13,201,1,350130002011,"Block Group 1","G5030","S",1488972,0,32.3012453,-106.8067453,350130002011," Doña Ana County"," New Mexico","Yes",0,0,0,0,0,0,35013000201,1225,945,77.1,830,645,77.7,"No","Yes",35,13,201,1,0.0522474694138,0.000142565409987583,0.0522474683344702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943700","2","1500000US350319437002","350319437002","2","BG","427227111","404295",126316,126316,35,31,943700,2,350319437002,"Block Group 2","G5030","S",427227124,404295,35.8918233,-108.6150896,350319437002," McKinley County"," New Mexico","Yes",280,215,76.8,205,160,78,35031943700,1190,885,74.4,755,565,74.8,"Yes","Yes",35,31,943700,2,1.32270554909,0.0426926807635937,1.32270555074513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","002300","1","1500000US350010023001","350010023001","1","BG","1278471","268411",126652,126652,35,1,2300,1,350010023001,"Block Group 1","G5030","S",1261682,285202,35.0749452,-106.6736146,350010023001," Bernalillo County"," New Mexico","Yes",720,565,78.5,495,475,96,35001002300,2680,1990,74.3,1620,1285,79.3,"Yes","Yes",35,1,2300,1,0.072430028587,0.000152878962808245,0.0724300280636112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001500","4","1500000US350130015004","350130015004","4","BG","23706574","0",126539,126539,35,13,1500,4,350130015004,"Block Group 4","G5030","S",23706578,0,32.3066483,-106.8785196,350130015004," Doña Ana County"," New Mexico","No",200,0,0,85,0,0,35013001500,650,180,27.7,280,30,10.7,"No","No",35,13,1500,4,0.223733150736,0.00226997731647316,0.223733151064423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000611","1","1500000US350450006111","350450006111","1","BG","36127458","250185",126609,126609,35,45,611,1,350450006111,"Block Group 1","G5030","S",36127458,250185,36.8649593,-107.9203007,350450006111," San Juan County"," New Mexico","No",365,165,45.2,135,50,37,35045000611,830,325,39.2,390,170,43.6,"No","No",35,45,611,1,0.421150039573,0.0036762420429568,0.421150041239423,"350450006111",165,365,50,135,"350450007062",30,40,10,10,"350450006102",280,445,225,355,475,850,55.8823529411765,285,500,57
"35","025","000600","4","1500000US350250006004","350250006004","4","BG","782530","0",126784,126784,35,25,600,4,350250006004,"Block Group 4","G5030","S",782395,0,32.7157133,-103.1408047,350250006004," Lea County"," New Mexico","No",280,30,10.7,250,0,0,35025000600,2445,1020,41.7,1605,540,33.6,"No","No",35,25,600,4,0.0439323726437,7.52518292301829e-05,0.0439323715613905,"350250006004",30,280,0,250,"350250006002",160,230,110,175,"350250006005",300,315,235,235,490,825,59.3939393939394,345,660,52.2727272727273
"35","013","001400","3","1500000US350130014003","350130014003","3","BG","111243551","919214",127436,127436,35,13,1400,3,350130014003,"Block Group 3","G5030","S",111243549,919214,32.6625021,-107.2552303,350130014003," Doña Ana County"," New Mexico","Yes",510,450,88.2,415,375,90.4,35013001400,1710,1395,81.6,1310,1095,83.6,"Yes","Yes",35,13,1400,3,0.568941974911,0.0107824647159305,0.568941975419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","000122","1","1500000US350010001221","350010001221","1","BG","686615","0",126422,126422,35,1,122,1,350010001221,"Block Group 1","G5030","S",686615,0,35.1088002,-106.5537561,350010001221," Bernalillo County"," New Mexico","No",80,0,0,80,0,0,35001000122,850,190,22.4,635,100,15.7,"No","No",35,1,122,1,0.0487824652916,6.78853191402595e-05,0.0487824649705426,"350010001221",0,80,0,80,"350010001244",75,295,50,245,"350010001213",250,270,250,250,325,645,50.3875968992248,300,575,52.1739130434783
"35","027","960300","2","1500000US350279603002","350279603002","2","BG","34484151","1930",127108,127108,35,27,960300,2,350279603002,"Block Group 2","G5030","S",34484186,1930,33.5686608,-105.5957462,350279603002," Lincoln County"," New Mexico","Yes",240,120,50,90,85,94.4,35027960300,475,230,48.4,255,160,62.7,"Yes","Yes",35,27,960300,2,0.331929239531,0.00334878847047548,0.331929233392347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
